task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,bloodmnist_224,convnext,7,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.8998737335205078,0.10012631863355637,0.04718858003616333,0.9417526721954346,0.05824735015630722,0.8809414857200214,0.9514626698060469,0.8437986023007306
small,bloodmnist_224,convnext,7,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9187939763069153,0.08120601624250412,0.02458035945892334,0.9649751782417297,0.035024821758270264,0.8809414857200214,0.9469098936427723,0.6012312556651962
small,bloodmnist_224,convnext,7,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9187939763069153,0.08120601624250412,0.02458035945892334,0.9649751782417297,0.035024821758270264,0.8809414857200214,0.9469098936427723,0.6012312556651962
small,bloodmnist_224,resnet,3,0,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,-0.011095504276454449,1.0110955238342285,0.7371863126754761,0.15492379665374756,0.8450762033462524,,,0.0
small,bloodmnist_224,resnet,3,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,,,0.0
small,bloodmnist_224,resnet,3,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.0006588270771317184,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,,,0.0
small,bloodmnist_224,resnet,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286790490150452,0.07132093608379364,0.016324996948242188,0.9721527099609375,0.027847260236740112,,,0.0
small,bloodmnist_224,resnet,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9291481375694275,0.07085190713405609,0.016324996948242188,0.9725717306137085,0.027428269386291504,0.987845778465271,0.9951044619083405,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9291481375694275,0.07085190713405609,0.016324996948242188,0.9725717306137085,0.027428269386291504,0.987845778465271,0.9951044619083405,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,-0.01709621213376522,1.0170962810516357,0.7827233076095581,0.11586762964725494,0.8841323852539062,0.04716772213578224,0.5650629848241806,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,0.9999999403953552,0.9999999701976776,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.0006588268443010747,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.000000238418579,1.0000001788139343,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9291481375694275,0.07085190713405609,0.016324996948242188,0.9725716710090637,0.027428269386291504,0.987845778465271,0.9951044619083405,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9304133653640747,0.0695866197347641,0.016324996948242188,0.9736165404319763,0.026383474469184875,0.987845778465271,0.9969561100006104,0.1250000003434794
small,bloodmnist_224,resnet,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9304133653640747,0.0695866197347641,0.016324996948242188,0.9736165404319763,0.026383474469184875,0.987845778465271,0.9969561100006104,0.1250000003434794
small,bloodmnist_224,resnet,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.9301088452339172,0.06989115476608276,0.016324996948242188,0.9733856320381165,0.026614397764205933,0.987845778465271,0.9967627227306366,0.11980289961271892
small,bloodmnist_224,resnet,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9291481375694275,0.07085190713405609,0.016324996948242188,0.9725717306137085,0.027428269386291504,0.987845778465271,0.9951044619083405,0.06342376198518657
small,bloodmnist_224,resnet,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9291481375694275,0.07085190713405609,0.016324996948242188,0.9725717306137085,0.027428269386291504,0.987845778465271,0.9951044619083405,0.06342376198518657
small,bloodmnist_224,resnet,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9274636507034302,0.0725363940000534,0.01680535078048706,0.9712457060813904,0.02875429391860962,0.9094194889068603,0.9629982667309898,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9274636507034302,0.0725363940000534,0.01680535078048706,0.9712457060813904,0.02875429391860962,0.9094194889068603,0.9629982667309898,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,-0.037493254989385605,1.037493348121643,0.7639760971069336,0.13083939254283905,0.8691605925559998,0.0453395489603281,0.5363205838948488,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,1.0,7.024833337254677e-08,0.0,0.9999999403953552,3.725290298461914e-08,0.9999999403953552,0.9999999276229313,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.0006588299875147641,1.0006588697433472,0.9133995175361633,0.05874866992235184,0.9412513971328735,1.0000000536441802,1.0000000596046448,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9274635910987854,0.0725363940000534,0.01680535078048706,0.9712457060813904,0.02875429391860962,0.9094194889068603,0.899850824049541,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.8980985283851624,0.10190148651599884,0.03637748956680298,0.9518954753875732,0.048104479908943176,0.9094194889068603,0.9748753990445819,0.7500000058873588
small,bloodmnist_224,resnet,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.8980985283851624,0.10190148651599884,0.03637748956680298,0.9518954753875732,0.048104479908943176,0.9094194889068603,0.9748753990445819,0.7500000058873588
small,bloodmnist_224,resnet,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.8942096829414368,0.10579036176204681,0.03965282440185547,0.948667049407959,0.051332928240299225,0.9094194889068603,0.9732162824698857,0.6898853453410542
small,bloodmnist_224,resnet,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9274636507034302,0.0725363940000534,0.01680535078048706,0.9712457060813904,0.02875429391860962,0.9094194889068603,0.9629982667309898,0.3579096304442072
small,bloodmnist_224,resnet,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9274636507034302,0.0725363940000534,0.01680535078048706,0.9712457060813904,0.02875429391860962,0.9094194889068603,0.9629982667309898,0.3579096304442072
small,bloodmnist_224,resnet,5,0,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,0.1954772025346756,0.8045228123664856,0.6979629993438721,0.27755308151245117,0.7224469184875488,,,0.0
small,bloodmnist_224,resnet,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,,,0.0
small,bloodmnist_224,resnet,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.0006588270771317184,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,,,0.0
small,bloodmnist_224,resnet,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9286791086196899,0.07132089883089066,0.016324996948242188,0.9721527099609375,0.02784721553325653,,,0.0
small,bloodmnist_224,resnet,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9288298487663269,0.07117018103599548,0.016414344310760498,0.9721717238426208,0.027828320860862732,0.9989691078662872,0.9996724426746368,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9288298487663269,0.07117018103599548,0.016414344310760498,0.9721717238426208,0.027828320860862732,0.9989691078662872,0.9996724426746368,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,0.10724345594644547,0.892756462097168,0.747718870639801,0.20146174728870392,0.7985382676124573,-0.11137360334396362,0.5941548980772495,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,0.9999999403953552,5.960464477539063e-08,5.960464477539063e-08,0.9999999403953552,5.960464477539063e-08,0.9999999403953552,0.9999999701976776,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.000658827368170023,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0,0.9999999850988388,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9288297891616821,0.07117018848657608,0.016414344310760498,0.9721717238426208,0.027828320860862732,0.9989691078662872,0.9698187708854675,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9290096163749695,0.07099031656980515,0.016622722148895264,0.9721648693084717,0.027835160493850708,0.9989691078662872,0.999742180109024,0.2500000006869588
small,bloodmnist_224,resnet,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9290096163749695,0.07099031656980515,0.016622722148895264,0.9721648693084717,0.027835160493850708,0.9989691078662872,0.999742180109024,0.2500000006869588
small,bloodmnist_224,resnet,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,8,8,1494.875,849.0,2330.0,0.9288905262947083,0.07110949605703354,0.01649951934814453,0.9721641540527344,0.027835890650749207,0.9989691078662872,0.9997095316648483,0.2285873652347789
small,bloodmnist_224,resnet,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9288298487663269,0.07117018103599548,0.016414344310760498,0.9721717238426208,0.027828320860862732,0.9989691078662872,0.9996724426746368,0.1985789509011504
small,bloodmnist_224,resnet,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.9288298487663269,0.07117018103599548,0.016414344310760498,0.9721717238426208,0.027828320860862732,0.9989691078662872,0.9996724426746368,0.1985789509011504
small,bloodmnist_224,resnet,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.928800642490387,0.0711994543671608,0.015787720680236816,0.9722298383712769,0.02777019888162613,0.912443163494269,0.9628848874050638,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,m1_only,M1 only,reference_prototype,support_power,8,8,1494.875,849.0,2330.0,0.928800642490387,0.0711994543671608,0.015787720680236816,0.9722298383712769,0.02777019888162613,0.912443163494269,0.9628848874050638,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,8,8,1494.875,849.0,2330.0,-0.015479003079235554,1.0154789686203003,0.7051735520362854,0.16096258163452148,0.8390374183654785,-0.010977475438266993,0.4343312845119964,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,8,8,1494.875,849.0,2330.0,1.0,2.7673584312992716e-08,-1.1920928955078125e-07,1.0,-5.21540641784668e-08,0.9999999403953552,0.9999999533528867,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,8,8,1494.875,849.0,2330.0,-0.0006588270771317184,1.0006588697433472,0.9133995175361633,0.058748673647642136,0.9412513971328735,1.0000001266598701,1.0000000907027202,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,8,8,1494.875,849.0,2330.0,0.9288005828857422,0.0711994543671608,0.015787720680236816,0.9722298383712769,0.02777019888162613,0.912443163494269,0.9002314676409182,0.5502468028409273
small,bloodmnist_224,resnet,5,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9061840176582336,0.09381605684757233,0.025375723838806152,0.9512272477149963,0.04877275973558426,0.912443163494269,0.9724873356197191,1.0000000084875587
small,bloodmnist_224,resnet,5,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,8,8,1494.875,849.0,2330.0,0.9061840176582336,0.09381605684757233,0.025375723838806152,0.9512272477149963,0.04877275973558426,0.912443163494269,0.9724873356197191,1.0000000084875587
