task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,bloodmnist_224,vit_t,,5,0.01,42,prototype_head,0,client_0.pt,3 4,0.20000000,0.15144837,0.16237155,0.06250000,0.07016671,0.14285715,0.06875679,0.01516957
small,bloodmnist_224,vit_t,,5,0.01,42,prototype_head,1,client_1.pt,4 5 6,0.20000000,0.15655066,0.18520407,0.06250000,0.09879406,0.14285715,0.09867769,0.02173027
small,bloodmnist_224,vit_t,,5,0.01,42,prototype_head,2,client_2.pt,0,0.20000000,0.15237531,0.16593526,0.06250000,0.07451712,0.14285715,0.07454750,0.01584890
small,bloodmnist_224,vit_t,,5,0.01,42,prototype_head,3,client_3.pt,6,0.20000000,0.31768176,0.29876179,0.31250000,0.27876022,0.00000000,0.27876058,0.07175383
small,bloodmnist_224,vit_t,,5,0.01,42,prototype_head,4,client_4.pt,1 2 7,0.20000000,0.22194390,0.18772735,0.18750000,0.14048733,0.00000000,0.14057174,0.03175425
small,bloodmnist_224,vit_t,,5,0.1,42,prototype_head,0,client_0.pt,0 1 3 4 5 7,0.20000000,0.22352405,0.19509885,0.18750000,0.14048733,0.00000000,0.14059304,0.03167499
small,bloodmnist_224,vit_t,,5,0.1,42,prototype_head,1,client_1.pt,0 1 2 5 6 7,0.20000000,0.22350626,0.19508164,0.18750000,0.14048733,0.00000000,0.14048740,0.03165519
small,bloodmnist_224,vit_t,,5,0.1,42,prototype_head,2,client_2.pt,0 1 2 5,0.20000000,0.15772824,0.19251290,0.06250000,0.09879406,0.14285715,0.09925571,0.02147145
small,bloodmnist_224,vit_t,,5,0.1,42,prototype_head,3,client_3.pt,2 6,0.20000000,0.19675599,0.20789696,0.12500000,0.11751112,0.14285715,0.11751559,0.02594108
small,bloodmnist_224,vit_t,,5,0.1,42,prototype_head,4,client_4.pt,1 2 3 4 7,0.20000000,0.19848546,0.20940964,0.12500000,0.11751112,0.14285715,0.12886752,0.02629759
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,0,client_0.pt,3 0,0.14285714,0.06465412,0.05264423,0.00000000,0.00000000,0.00000000,0.00000412,0.00000000
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,1,client_1.pt,4,0.14285714,0.10760834,0.11178771,0.06250000,0.07016671,0.14285715,0.07025744,0.01487117
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,2,client_2.pt,2,0.14285714,0.13863505,0.13760547,0.12500000,0.11751112,0.14285715,0.11752609,0.02594152
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,3,client_3.pt,7,0.14285714,0.15748227,0.12912235,0.18750000,0.14048733,0.00000000,0.14048882,0.03165528
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,4,client_4.pt,6,0.14285714,0.22543684,0.20552509,0.31250000,0.27876022,0.00000000,0.27876148,0.07175472
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,5,client_5.pt,1,0.14285714,0.19509761,0.23593381,0.18750000,0.21976346,0.42857143,0.21977623,0.05332988
small,bloodmnist_224,vit_t,,7,0.0,42,prototype_head,6,client_6.pt,5,0.14285714,0.11108582,0.12738138,0.06250000,0.09879406,0.14285715,0.09879883,0.02145466
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,0,client_0.pt,5,0.14285714,0.10252420,0.12452924,0.06250000,0.09879406,0.14285715,0.09880742,0.02145495
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,1,client_1.pt,4 7,0.14285714,0.14532810,0.12622188,0.18750000,0.14048733,0.00000000,0.14028211,0.03172373
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,2,client_2.pt,4,0.14285714,0.21040401,0.23548310,0.25000000,0.23329449,0.28571430,0.31263953,0.15098859
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,3,client_3.pt,6,0.14285714,0.20806010,0.20092189,0.31250000,0.27876022,0.00000000,0.27876094,0.07175392
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,4,client_4.pt,2 3 5,0.14285714,0.12798275,0.13456510,0.12500000,0.11751112,0.14285715,0.11773854,0.02613611
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,5,client_5.pt,1 4 7,0.14285714,0.14534323,0.12623020,0.18750000,0.14048733,0.00000000,0.14048520,0.03165560
small,bloodmnist_224,vit_t,,7,0.01,42,consensus,6,client_6.pt,0 3 6,0.14285714,0.06035766,0.05204866,0.00000000,0.00000000,0.00000000,0.00708995,0.00000000
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,0,client_0.pt,0 2 6,0.14285714,0.16535904,0.18310542,0.18750000,0.17689560,0.14285715,0.23735239,0.09125440
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,1,client_1.pt,0 1 2 3 5 7,0.14285714,0.14369883,0.13021812,0.18750000,0.14048733,0.00000000,0.14049236,0.03177062
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,2,client_2.pt,0 2 5 7,0.14285714,0.14369629,0.13020888,0.18750000,0.14048733,0.00000000,0.14053628,0.03166886
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,3,client_3.pt,2 3 4 5 6,0.14285714,0.12660325,0.13886721,0.12500000,0.11751112,0.14285715,0.11852966,0.02613564
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,4,client_4.pt,1 4 6 7,0.14285714,0.14369075,0.13020305,0.18750000,0.14048733,0.00000000,0.14048803,0.03165523
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,5,client_5.pt,0 1 3 5 6 7,0.14285714,0.13213930,0.15617034,0.12500000,0.14427418,0.14285715,0.16872869,0.03704338
small,bloodmnist_224,vit_t,,7,0.1,42,consensus,6,client_6.pt,0 1 5 6 7,0.14285714,0.14481257,0.13122694,0.18750000,0.14048733,0.00000000,0.15188830,0.03209170
small,chaoshengmnist_224,convnext,,3,0.0,42,morphology,0,client_0.pt,3 7 5,0.33333333,0.29208517,0.29264170,0.00000000,0.00000000,0.00000000,0.00067204,0.00000000
small,chaoshengmnist_224,convnext,,3,0.0,42,morphology,1,client_1.pt,4 6 0,0.33333333,0.41614786,0.41503051,0.00000000,0.00000000,0.00000000,0.26234105,0.00000000
small,chaoshengmnist_224,convnext,,3,0.0,42,morphology,2,client_2.pt,2 1,0.33333333,0.29176691,0.29232770,0.00000000,0.00000000,0.00000000,0.00000076,0.00000000
small,chaoshengmnist_224,convnext,,3,0.01,42,morphology,0,client_0.pt,4 5 6,0.33333333,0.07694657,0.05557406,0.00000000,0.00000000,0.00000000,0.00026082,0.00000000
small,chaoshengmnist_224,convnext,,3,0.01,42,morphology,1,client_1.pt,0 1,0.33333333,0.84605056,0.88881183,1.00000000,1.00000000,1.00000000,0.99997503,1.00000000
small,chaoshengmnist_224,convnext,,3,0.01,42,morphology,2,client_2.pt,1 2 3 6 7,0.33333333,0.07700291,0.05561412,0.00000000,0.00000000,0.00000000,0.00071156,0.00000000
small,chaoshengmnist_224,convnext,,3,0.1,42,morphology,0,client_0.pt,0 1 6,0.33333333,0.27032393,0.27111164,0.00000000,0.00000000,0.00000000,0.00056953,0.00000000
small,chaoshengmnist_224,convnext,,3,0.1,42,morphology,1,client_1.pt,0 1 3 5 6,0.33333333,0.45888257,0.45731303,0.00000000,0.00000000,0.00000000,0.43021506,0.00000000
small,chaoshengmnist_224,convnext,,3,0.1,42,morphology,2,client_2.pt,1 2 4 5 6 7,0.33333333,0.27079350,0.27157536,0.00000000,0.00000000,0.00000000,0.00163948,0.00000000
small,chaoshengmnist_224,convnext,,5,0.0,42,morphology,0,client_0.pt,3 1,0.20000000,0.07002682,0.05183776,0.00000000,0.00000000,0.00000000,0.00004469,0.00000000
small,chaoshengmnist_224,convnext,,5,0.0,42,morphology,1,client_1.pt,4 5,0.20000000,0.07002728,0.05183809,0.00000000,0.00000000,0.00000000,0.00004870,0.00000000
small,chaoshengmnist_224,convnext,,5,0.0,42,morphology,2,client_2.pt,2 0,0.20000000,0.71990246,0.79265600,1.00000000,1.00000000,1.00000000,0.55761701,1.00000000
small,chaoshengmnist_224,convnext,,5,0.0,42,morphology,3,client_3.pt,7,0.20000000,0.07002174,0.05183405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,5,0.0,42,morphology,4,client_4.pt,6,0.20000000,0.07002174,0.05183405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,5,0.01,42,morphology,0,client_0.pt,2 5 7,0.20000000,0.16342127,0.16388206,0.00000000,0.00000000,0.00000000,0.00042433,0.00000000
small,chaoshengmnist_224,convnext,,5,0.01,42,morphology,1,client_1.pt,0 2,0.20000000,0.25763506,0.25690898,0.00000000,0.00000000,0.00000000,0.35544366,0.00000000
small,chaoshengmnist_224,convnext,,5,0.01,42,morphology,2,client_2.pt,2 3 6 7,0.20000000,0.16349053,0.16395047,0.00000000,0.00000000,0.00000000,0.00068537,0.00000000
small,chaoshengmnist_224,convnext,,5,0.01,42,morphology,3,client_3.pt,0 3 4 7,0.20000000,0.25178915,0.25113675,0.00000000,0.00000000,0.00000000,0.33341497,0.00000000
small,chaoshengmnist_224,convnext,,5,0.01,42,morphology,4,client_4.pt,1 4,0.20000000,0.16366397,0.16412173,0.00000000,0.00000000,0.00000000,0.00133894,0.00000000
small,chaoshengmnist_224,convnext,,5,0.1,42,morphology,0,client_0.pt,0 2 3 6,0.20000000,0.06685241,0.05016357,0.00000000,0.00000000,0.00000000,0.00303712,0.00000000
small,chaoshengmnist_224,convnext,,5,0.1,42,morphology,1,client_1.pt,0 1 3 5,0.20000000,0.73176336,0.79873466,1.00000000,1.00000000,1.00000000,0.99998558,1.00000000
small,chaoshengmnist_224,convnext,,5,0.1,42,morphology,2,client_2.pt,4 5 6,0.20000000,0.06663036,0.04999951,0.00000000,0.00000000,0.00000000,0.00098306,0.00000000
small,chaoshengmnist_224,convnext,,5,0.1,42,morphology,3,client_3.pt,0 1 3,0.20000000,0.06768015,0.05077517,0.00000000,0.00000000,0.00000000,0.01069424,0.00000000
small,chaoshengmnist_224,convnext,,5,0.1,42,morphology,4,client_4.pt,0 2 3 4 5 6 7,0.20000000,0.06707378,0.05032714,0.00000000,0.00000000,0.00000000,0.00508498,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,0,client_0.pt,3 0,0.14285714,0.20714301,0.20627914,0.00000000,0.00000000,0.00000000,0.40821740,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,1,client_1.pt,4,0.14285714,0.12453338,0.12477961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,2,client_2.pt,2,0.14285714,0.17018867,0.16982138,0.00000000,0.00000000,0.00000000,0.22560667,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,3,client_3.pt,7,0.14285714,0.12453338,0.12477961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,4,client_4.pt,6,0.14285714,0.12453338,0.12477961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,5,client_5.pt,1,0.14285714,0.12453479,0.12478101,0.00000000,0.00000000,0.00000000,0.00000698,0.00000000
small,chaoshengmnist_224,convnext,,7,0.0,42,avg,6,client_6.pt,5,0.14285714,0.12453338,0.12477961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,0,client_0.pt,6,0.14285714,0.10405532,0.09323069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,1,client_1.pt,5,0.14285714,0.10405532,0.09323069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,2,client_2.pt,0 2 3,0.14285714,0.13118313,0.11716252,0.00000000,0.00000000,0.00000000,0.16043425,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,3,client_3.pt,1,0.14285714,0.10447186,0.09359816,0.00000000,0.00000000,0.00000000,0.00246346,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,4,client_4.pt,5,0.14285714,0.10405535,0.09323071,0.00000000,0.00000000,0.00000000,0.00000015,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,5,client_5.pt,7,0.14285714,0.10405532,0.09323069,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000
small,chaoshengmnist_224,convnext,,7,0.01,42,morphology,6,client_6.pt,4,0.14285714,0.34812376,0.41631651,0.18750000,0.19230552,0.28571430,0.43168196,0.16577035
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,0,client_0.pt,0 3 5 7,0.14285714,0.12743229,0.12764433,0.00000000,0.00000000,0.00000000,0.00000026,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,1,client_1.pt,0 3 4 5 6 7,0.14285714,0.17563799,0.17518739,0.00000000,0.00000000,0.00000000,0.23279098,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,2,client_2.pt,1 3 4 7,0.14285714,0.12755445,0.12776481,0.00000000,0.00000000,0.00000000,0.00059017,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,3,client_3.pt,0 2 3 6,0.14285714,0.12959604,0.12977833,0.00000000,0.00000000,0.00000000,0.01044921,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,4,client_4.pt,0 2 6,0.14285714,0.12743224,0.12764430,0.00000000,0.00000000,0.00000000,0.00000003,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,5,client_5.pt,1 2 3 4,0.14285714,0.12745614,0.12766786,0.00000000,0.00000000,0.00000000,0.00011543,0.00000000
small,chaoshengmnist_224,convnext,,7,0.1,42,morphology,6,client_6.pt,0 1 2 3 4 5,0.14285714,0.18489081,0.18431303,0.00000000,0.00000000,0.00000000,0.27747390,0.00000000
small,chaoshengmnist_224,resnet,,3,0.0,42,morphology,0,client_0.pt,3 7 5,0.33333333,0.08438103,0.06160975,0.00000000,0.00000000,0.00000000,0.00718601,0.00000000
small,chaoshengmnist_224,resnet,,3,0.0,42,morphology,1,client_1.pt,4 6 0,0.33333333,0.83093882,0.87656534,0.93750000,0.93020952,0.85714287,0.76486874,0.89157570
small,chaoshengmnist_224,resnet,,3,0.0,42,morphology,2,client_2.pt,2 1,0.33333333,0.08468024,0.06182489,0.00000000,0.00000000,0.00000000,0.00939365,0.00000000
small,chaoshengmnist_224,resnet,,3,0.01,42,morphology,0,client_0.pt,4 5 6,0.33333333,0.12160341,0.09978943,0.00000000,0.00000000,0.00000000,0.00323795,0.00000000
small,chaoshengmnist_224,resnet,,3,0.01,42,morphology,1,client_1.pt,0 1,0.33333333,0.74351221,0.78968930,0.56250000,0.53255922,0.28571430,0.57959640,0.35842292
small,chaoshengmnist_224,resnet,,3,0.01,42,morphology,2,client_2.pt,1 2 3 6 7,0.33333333,0.13488439,0.11052117,0.00000000,0.00000000,0.00000000,0.07080114,0.00000000
small,chaoshengmnist_224,resnet,,3,0.1,42,morph_anchor,0,client_0.pt,0 1 6,0.33333333,0.67917520,0.72618067,1.00000000,1.00000000,1.00000000,0.67159575,1.00000000
small,chaoshengmnist_224,resnet,,3,0.1,42,morph_anchor,1,client_1.pt,0 1 3 5 6,0.33333333,0.25374287,0.22533222,0.31250000,0.29038593,0.14285715,0.38389203,0.16930275
small,chaoshengmnist_224,resnet,,3,0.1,42,morph_anchor,2,client_2.pt,1 2 4 5 6 7,0.33333333,0.06708187,0.04848715,0.00000000,0.00000000,0.00000000,0.02077328,0.00000000
small,chaoshengmnist_224,resnet,,5,0.0,42,morphology,0,client_0.pt,3 1,0.20000000,0.07790701,0.06000534,0.00000000,0.00000000,0.00000000,0.00213871,0.00000000
small,chaoshengmnist_224,resnet,,5,0.0,42,morphology,1,client_1.pt,4 5,0.20000000,0.08801594,0.06767204,0.00000000,0.00000000,0.00000000,0.08226632,0.00000000
small,chaoshengmnist_224,resnet,,5,0.0,42,morphology,2,client_2.pt,2 0,0.20000000,0.67141646,0.74711943,0.81250000,0.81473941,0.71428573,0.61405784,0.76255538
small,chaoshengmnist_224,resnet,,5,0.0,42,morphology,3,client_3.pt,7,0.20000000,0.08250213,0.06349031,0.00000000,0.00000000,0.00000000,0.03856148,0.00000000
small,chaoshengmnist_224,resnet,,5,0.0,42,morphology,4,client_4.pt,6,0.20000000,0.08015849,0.06171288,0.00000000,0.00000000,0.00000000,0.01998482,0.00000000
small,chaoshengmnist_224,resnet,,5,0.01,42,morphology,0,client_0.pt,2 5 7,0.20000000,0.10202447,0.08630894,0.00000000,0.00000000,0.00000000,0.23768544,0.00000000
small,chaoshengmnist_224,resnet,,5,0.01,42,morphology,1,client_1.pt,0 2,0.20000000,0.36505383,0.37050858,0.43750000,0.40418750,0.00000000,0.53778148,0.31273960
small,chaoshengmnist_224,resnet,,5,0.01,42,morphology,2,client_2.pt,2 3 6 7,0.20000000,0.07380554,0.06270283,0.00000000,0.00000000,0.00000000,0.00173493,0.00000000
small,chaoshengmnist_224,resnet,,5,0.01,42,morphology,3,client_3.pt,0 3 4 7,0.20000000,0.37124217,0.40600809,0.43750000,0.40942371,0.28571430,0.45477948,0.25340319
small,chaoshengmnist_224,resnet,,5,0.01,42,morphology,4,client_4.pt,1 4,0.20000000,0.08787397,0.07447156,0.00000000,0.00000000,0.00000000,0.11936703,0.00000000
small,chaoshengmnist_224,resnet,,5,0.1,42,morphology,0,client_0.pt,0 2 3 6,0.20000000,0.09145978,0.07027867,0.00000000,0.00000000,0.00000000,0.19304597,0.00000000
small,chaoshengmnist_224,resnet,,5,0.1,42,morphology,1,client_1.pt,0 1 3 5,0.20000000,0.69553733,0.76549321,0.93750000,0.92904842,0.85714287,0.86396497,0.77335184
small,chaoshengmnist_224,resnet,,5,0.1,42,morphology,2,client_2.pt,4 5 6,0.20000000,0.07140858,0.05505221,0.00000000,0.00000000,0.00000000,0.01580956,0.00000000
small,chaoshengmnist_224,resnet,,5,0.1,42,morphology,3,client_3.pt,0 1 3,0.20000000,0.07079657,0.05458747,0.00000000,0.00000000,0.00000000,0.01039996,0.00000000
small,chaoshengmnist_224,resnet,,5,0.1,42,morphology,4,client_4.pt,0 2 3 4 5 6 7,0.20000000,0.07079773,0.05458835,0.00000000,0.00000000,0.00000000,0.01041012,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,0,client_0.pt,3 0,0.14285714,0.62239957,0.70601994,1.00000000,1.00000000,1.00000000,0.99697435,1.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,1,client_1.pt,4,0.14285714,0.06814739,0.05299976,0.00000000,0.00000000,0.00000000,0.12545653,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,2,client_2.pt,2,0.14285714,0.07305883,0.05677056,0.00000000,0.00000000,0.00000000,0.17884958,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,3,client_3.pt,7,0.14285714,0.06285448,0.04893609,0.00000000,0.00000000,0.00000000,0.06791655,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,4,client_4.pt,6,0.14285714,0.05679014,0.04428015,0.00000000,0.00000000,0.00000000,0.00199007,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,5,client_5.pt,1,0.14285714,0.05968193,0.04650034,0.00000000,0.00000000,0.00000000,0.03342718,0.00000000
small,chaoshengmnist_224,resnet,,7,0.0,42,morphology,6,client_6.pt,5,0.14285714,0.05706768,0.04449323,0.00000000,0.00000000,0.00000000,0.00500724,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,0,client_0.pt,6,0.14285714,0.06503151,0.05078284,0.00000000,0.00000000,0.00000000,0.10291360,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,1,client_1.pt,5,0.14285714,0.05849681,0.04574732,0.00000000,0.00000000,0.00000000,0.03073524,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,2,client_2.pt,0 2 3,0.14285714,0.59925592,0.68716937,1.00000000,1.00000000,1.00000000,0.84978241,1.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,3,client_3.pt,1,0.14285714,0.05975892,0.04671989,0.00000000,0.00000000,0.00000000,0.04467581,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,4,client_4.pt,5,0.14285714,0.09125355,0.07098904,0.00000000,0.00000000,0.00000000,0.39254618,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,5,client_5.pt,7,0.14285714,0.06131765,0.04792101,0.00000000,0.00000000,0.00000000,0.06189250,0.00000000
small,chaoshengmnist_224,resnet,,7,0.01,42,morphology,6,client_6.pt,4,0.14285714,0.06488566,0.05067045,0.00000000,0.00000000,0.00000000,0.10130261,0.00000000
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,0,client_0.pt,0 3 5 7,0.14285714,0.30787998,0.34016263,0.68750000,0.70107603,0.85714287,0.49624938,0.63591073
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,1,client_1.pt,0 3 4 5 6 7,0.14285714,0.21151806,0.22042020,0.43750000,0.45058802,0.42857143,0.44574273,0.34322180
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,2,client_2.pt,1 3 4 7,0.14285714,0.04054191,0.02997349,0.00000000,0.00000000,0.00000000,0.00662105,0.00000000
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,3,client_3.pt,0 2 3 6,0.14285714,0.05082868,0.03746294,0.00000000,0.00000000,0.00000000,0.16444372,0.00000000
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,4,client_4.pt,0 2 6,0.14285714,0.04538712,0.03350112,0.00000000,0.00000000,0.00000000,0.08095758,0.00000000
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,5,client_5.pt,1 2 3 4,0.14285714,0.04455641,0.03289631,0.00000000,0.00000000,0.00000000,0.06821267,0.00000000
small,chaoshengmnist_224,resnet,,7,0.1,42,morphology,6,client_6.pt,0 1 2 3 4 5,0.14285714,0.29928783,0.30558327,0.68750000,0.68175805,0.57142860,0.68911529,0.42088396
small,chaoshengmnist_224,swin_tiny,,3,0.0,42,prototype_head,0,client_0.pt,3 7 5,0.33333333,0.28459719,0.28523842,0.00000000,0.00000000,0.00000000,0.00038698,0.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.0,42,prototype_head,1,client_1.pt,4 6 0,0.33333333,0.43041664,0.42913935,0.00000000,0.00000000,0.00000000,0.31589070,0.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.0,42,prototype_head,2,client_2.pt,2 1,0.33333333,0.28498620,0.28562227,0.00000000,0.00000000,0.00000000,0.00122863,0.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.01,42,prototype_head,0,client_0.pt,4 5 6,0.33333333,0.07768494,0.05596619,0.00000000,0.00000000,0.00000000,0.00081815,0.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.01,42,prototype_head,1,client_1.pt,0 1,0.33333333,0.84447289,0.88795608,1.00000000,1.00000000,1.00000000,0.92919123,1.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.01,42,prototype_head,2,client_2.pt,1 2 3 6 7,0.33333333,0.07784215,0.05607771,0.00000000,0.00000000,0.00000000,0.00206510,0.00000000
small,chaoshengmnist_224,swin_tiny,,3,0.1,42,prototype_head,0,client_0.pt,0 1 6,0.33333333,0.32506984,0.31099734,0.43750000,0.41320276,0.42857143,0.49899492,0.39880396
